date,impl_corr,ndx_iv,rolling_mean,rolling_std,z_score,vix,iv,vxn_level,impl_corr_level,vix_level,vix_percentile,vix_volatility,vix_change_5d,vix_change_20d,corr_momentum_5d,corr_momentum_20d,corr_ma_252,corr_mean_reversion,corr_percentile,zscore_momentum_5d,index_iv,index_iv_change_5d,vix_vxn_spread,zscore_rolling_mean,zscore_rolling_std,extreme_zscore,days_since_extreme,vix_regime,future_corr,corr_change,short_pnl,long_pnl,target,target_short,target_long,target_pnl
2011-02-18,0.166599607730909,16.78,0.175013936637011,0.0643651246920225,-0.1307280759007817,16.43,16.973,17.9,0.166599607730909,16.43,,1.177740365454705,0.04716379859783304,-0.11044937736870597,0.08326398223620281,0.040441614827766315,,,,1.5043902320213551,16.78,0.15724137931034488,-1.4699999999999989,-0.9141082772163267,0.6039209351733232,0,1,1.0,0.1851393066463911,0.0185396989154821,-0.1297778924083747,0.1297778924083747,1.0,0,1,-0.1297778924083747
2011-02-22,0.2521421720230696,20.58,0.174825217445544,0.0641175122536714,1.205863294752182,20.8,20.706,23.39,0.2521421720230696,20.8,,1.4660455223779834,0.304075235109718,0.17847025495750724,0.1734513281225496,0.10898622728980359,,,,2.8702123569698736,20.58,0.39054054054054044,-2.59,-0.8001207154933387,0.7656636634054479,0,2,1.0,0.2125732069590524,-0.03956896506401719,0.27698275544812034,-0.27698275544812034,0.0,1,0,0.27698275544812034
2011-02-23,0.2416129981088557,20.94,0.1739167098763494,0.0627410726980589,1.0789788143772148,22.13,22.054,24.37,0.2416129981088557,22.13,,1.8599564228059633,0.35186316432498455,0.25810119386014785,0.160790440182297,0.10268187495059211,,,,2.644378969365373,20.94,0.3913621262458471,-2.240000000000002,-0.6911826987881728,0.8688299657895266,0,3,1.0,0.2038303213934992,-0.03778267671535651,0.2644787370074956,-0.2644787370074956,0.0,1,0,0.2644787370074956
2011-02-24,0.227761249489523,20.34,0.1728517824379743,0.0612328881436897,0.8967316211297681,21.32,21.58,23.67,0.227761249489523,21.32,,2.064683995191589,0.27511961722488043,0.28125,0.1628550124583717,0.1046010251212708,,,,2.631231636817085,20.34,0.389344262295082,-2.3500000000000014,-0.5817376959907636,0.9251790307361829,0,4,1.0,0.1699716350544624,-0.057789614435060616,0.40452730104542434,-0.40452730104542434,0.0,1,0,0.40452730104542434
2011-02-25,0.1949914042210615,18.08,0.1706732369051581,0.0579391975280516,0.4197187457442704,19.22,18.616,20.64,0.1949914042210615,19.22,,2.075786407732407,0.15852923447860157,0.19009287925696605,0.0847787165410329,0.0737393283384896,,,,1.4338100703180279,18.08,0.22162162162162136,-1.4200000000000017,-0.4964168698670065,0.9353727644553377,0,5,1.0,0.1909144190891361,-0.00407698513192542,0.02853889592347794,-0.02853889592347794,2.0,0,0,0.02853889592347794
2011-02-28,0.1851393066463911,18.12,0.1684866512709559,0.0547359294380329,0.3042362767272974,18.35,18.785,20.55,0.1851393066463911,18.35,,2.005268061881079,0.11685940353012803,-0.08433133732534914,0.0185396989154821,-0.025530969939673492,,,,0.4349643526280791,18.12,0.07985697258641244,-2.1999999999999993,-0.48606651681069224,0.9433983684811117,0,6,1.0,0.218393146177455,0.033253839531063895,-0.23277687671744726,0.23277687671744726,1.0,0,1,-0.23277687671744726
2011-03-01,0.2125732069590524,19.65,0.167491885927622,0.0533426436698212,0.8451272364840674,21.01,20.29,22.82,0.2125732069590524,21.01,,2.107467674722508,0.010096153846153921,0.07578084997439838,-0.03956896506401719,-0.005074699236715385,,,,-0.3607360582681145,19.65,-0.04518950437317781,-1.8099999999999987,-0.4544590606518161,0.9780066176619876,0,7,1.0,0.210255863039234,-0.0023173439198184154,0.016221407438728908,-0.016221407438728908,2.0,0,0,0.016221407438728908
2011-03-02,0.2038303213934992,19.29,0.166852391057794,0.0526574251078663,0.702235824481686,20.7,19.926,22.74,0.2038303213934992,20.7,,2.2179836148605245,-0.06461816538635334,0.17413499716392522,-0.03778267671535651,0.006159959161092993,,,,-0.3767429898955288,19.29,-0.07879656160458459,-2.039999999999999,-0.4151098913986487,1.0090050143637797,0,8,1.0,0.227211456981995,0.023381135588495805,-0.16366794911947063,0.16366794911947063,1.0,0,1,-0.16366794911947063
2011-03-03,0.1699716350544624,17.47,0.165849504993994,0.0520004750121542,0.0792710078033878,18.6,17.987,20.1,0.1699716350544624,18.6,,2.222759960523301,-0.12757973733583483,0.07514450867052025,-0.057789614435060616,-0.022033109670344803,,,,-0.8174606133263803,17.47,-0.14110127826941987,-1.5,-0.40288169909694516,1.013663096759697,0,9,1.0,0.2643212613909709,0.09434962633650851,-0.6604473843555596,0.6604473843555596,1.0,0,1,-0.6604473843555596
2011-03-04,0.1909144190891361,18.4,0.1648147250700816,0.0508416448084773,0.5133526682186048,19.06,18.984,20.47,0.1909144190891361,19.06,,2.2221004761972547,-0.008324661810613976,0.1420011983223486,-0.00407698513192542,0.029398062721628093,,,,0.09363392247433439,18.4,0.017699115044247815,-1.4100000000000001,-0.34555302678813715,1.032203631280457,0,10,1.0,0.1939381419533428,0.0030237228642067127,-0.02116606004944699,0.02116606004944699,2.0,0,0,-0.02116606004944699
2011-03-07,0.218393146177455,20.09,0.1643477433817753,0.0502041489665349,1.076512676904557,20.66,21.098,23.22,0.218393146177455,20.66,,2.2478033136469855,0.12588555858310624,0.29692404268675454,0.033253839531063895,0.07786738091529011,,,,0.7722764001772595,20.09,0.10871964679911694,-2.5599999999999987,-0.24493849213578245,1.0690596465078197,0,11,1.0,0.1952593206107312,-0.023133825566723804,0.16193677896706662,-0.16193677896706662,0.0,1,0,0.16193677896706662
2011-03-08,0.210255863039234,19.52,0.1641590015398306,0.0500062338348927,0.9218223002276676,19.82,20.044,22.74,0.210255863039234,19.82,,2.229409822777093,-0.056639695383150945,0.21744471744471738,-0.0023173439198184154,0.06704085326730258,,,,0.07669506374360024,19.52,-0.00661577608142494,-2.919999999999998,-0.15535275779661997,1.0888219932941876,0,12,1.0,0.2435697255732187,0.03331386253398472,-0.23319703773789302,0.23319703773789302,1.0,0,1,-0.23319703773789302
2011-03-09,0.227211456981995,20.05,0.1643945993797438,0.0502731911882394,1.2495100493430802,20.22,20.62,23.43,0.227211456981995,20.22,,2.181551837810157,-0.023188405797101463,0.27893738140417446,0.023381135588495805,0.09776816394748558,,,,0.5472742248613942,20.05,0.039398652151373836,-3.210000000000001,-0.04021338936060059,1.1104139302615486,0,13,1.0,0.3108303577704477,0.08361890078845272,-0.585332305519169,0.585332305519169,1.0,0,1,-0.585332305519169
2011-03-10,0.2643212613909709,21.7,0.1650280026446421,0.0512956048223915,1.935706949749921,21.88,22.196,24.27,0.2643212613909709,21.88,,2.202439974688411,0.1763440860215053,0.37870195337114043,0.09434962633650851,0.14234007421417572,,,,1.8564359419465333,21.7,0.2421293646250715,-2.3900000000000006,0.11317210590600872,1.1623270071690253,1,0,1.0,0.3253717214901693,0.0610504600991984,-0.4273532206943888,0.4273532206943888,1.0,0,1,-0.4273532206943888
2011-03-11,0.1939381419533428,19.66,0.1644665099927273,0.0507805619497208,0.5803723084001353,20.08,20.848,22.49,0.1939381419533428,20.08,,2.115357379287357,0.053515215110178316,0.247980111870727,0.0030237228642067127,0.0805619089734679,,,,0.0670196401815305,19.66,0.06847826086956532,-2.41,0.20326264165269978,1.1225872859503259,0,0,1.0,0.3101777270139896,0.1162395850606468,-0.8136770954245276,0.8136770954245276,1.0,0,1,-0.8136770954245276
2011-03-14,0.1952593206107312,20.49,0.1638889305948634,0.0502175030505588,0.6246903591419943,21.13,21.663,23.1,0.1952593206107312,21.13,,2.003296231083631,0.022749273959341565,0.34671765455704273,-0.023133825566723804,0.111923695116025,,,,-0.45182231776256265,20.49,0.019910403185664505,-1.9700000000000024,0.3162530750059064,1.0383808783437978,0,1,1.0,0.2659571537959715,0.07069783318524031,-0.4948848322966822,0.4948848322966822,1.0,0,1,-0.4948848322966822
2011-03-15,0.2435697255732187,22.24,0.1645963386993932,0.0510431057404227,1.5471900803889342,24.32,23.606,26.79,0.2435697255732187,24.32,,2.125723344380044,0.22704339051463163,0.5247648902821318,0.03331386253398472,0.1648788816726987,,,,0.6253677801612666,22.24,0.139344262295082,-2.469999999999999,0.47683003213623765,0.9614458416942633,1,0,1.0,0.2508989445915357,0.0073292190183170125,-0.05130453312821909,0.05130453312821909,2.0,0,0,-0.05130453312821909
2011-03-16,0.3108303577704477,26.46,0.1668479799447018,0.0544112891236645,2.646185748301357,29.4,26.798,30.7,0.3108303577704477,29.4,,2.8885447073424224,0.4540059347181009,0.7959682345754426,0.08361890078845272,0.23000779984388903,,,,1.3966756989582767,26.46,0.31970074812967586,-1.3000000000000007,0.6874093273007134,0.9517770448434973,1,1,2.0,0.2351833818473856,-0.0756469759230621,0.5295288314614347,-0.5295288314614347,0.0,1,0,0.5295288314614347
2011-03-17,0.3253717214901693,24.68,0.1691486060092705,0.0580863231083332,2.689499130277821,26.37,25.389,28.41,0.3253717214901693,26.37,,3.0396320327857027,0.2052102376599636,0.5771531100478471,0.0610504600991984,0.260465484459018,,,,0.7537921805279,24.68,0.13732718894009222,-2.039999999999999,0.9086092845989704,0.8698409295015586,1,2,2.0,0.212025491765755,-0.1133462297244143,0.7934236080709001,-0.7934236080709001,0.0,1,0,0.7934236080709001
2011-03-18,0.3101777270139896,23.29,0.1713088285558766,0.0608619073935135,2.281704672188981,24.44,23.915,26.6,0.3101777270139896,24.44,,2.9589438016043337,0.2171314741035859,0.47317661241711884,0.1162395850606468,0.19996503933396098,,,,1.7013323637888456,23.29,0.18463886063072232,-2.16,1.0733990844371073,0.7954257833115969,1,3,1.0,0.2375730941800722,-0.07260463283391741,0.5082324298374219,-0.5082324298374219,0.0,1,0,0.5082324298374219
2011-03-21,0.2659571537959715,21.42,0.1729601750769678,0.0620717431439451,1.4982176109239036,20.61,21.74,23.82,0.2659571537959715,20.61,,2.7363275427208444,-0.02460955986748692,0.25441265976871574,0.07069783318524031,0.0993575460650625,,,,0.8735272517819093,21.42,0.04538799414348471,-3.210000000000001,1.1548463687783415,0.7476002561893152,0,0,1.0,0.251893167600744,-0.014063986195227529,0.0984479033665927,-0.0984479033665927,0.0,1,0,0.0984479033665927
2011-03-22,0.2508989445915357,20.73,0.1736433553110486,0.0627076175710604,1.231996881287043,20.21,21.272,22.35,0.2508989445915357,20.21,,2.747496994874093,-0.16899671052631582,-0.028365384615384626,0.0073292190183170125,-0.0012432274315338776,,,,-0.31519319910189125,20.73,-0.06789568345323738,-2.1400000000000006,1.1561530481050846,0.7477169477345351,0,1,1.0,0.2422528009200279,-0.008646143671507817,0.060523005700554716,-0.060523005700554716,2.0,0,0,0.060523005700554716
2011-03-23,0.2351833818473856,19.98,0.1742118456064117,0.0631138087549818,0.966056992023336,19.17,20.456,21.96,0.2351833818473856,19.17,,2.7898392238150422,-0.34795918367346934,-0.13375508359692712,-0.0756469759230621,-0.006429616261470095,,,,-1.680128756278021,19.98,-0.24489795918367352,-2.789999999999999,1.1505069569873905,0.748755990256249,0,2,1.0,0.2246396757092147,-0.010543706138170905,0.07380594296719634,-0.07380594296719634,0.0,1,0,0.07380594296719634
2011-03-24,0.212025491765755,18.91,0.174287691475907,0.063157178831811,0.5975219442645552,18.0,19.415,20.59,0.212025491765755,18.0,,2.887437171793131,-0.31740614334470996,-0.15572232645403383,-0.1133462297244143,-0.015735757723768007,,,,-2.091977186013266,18.91,-0.23379254457050247,-2.59,1.13554647314413,0.7570367893312243,0,3,1.0,0.1699275652455712,-0.04209792652018379,0.29468548564128655,-0.29468548564128655,0.0,1,0,0.29468548564128655
2011-03-25,0.2375730941800722,19.33,0.1749393423280398,0.0636110411352721,0.984636483450074,17.91,19.607,20.78,0.2375730941800722,17.91,,2.9480432404170243,-0.26718494271685767,-0.0681581685744016,-0.07260463283391741,0.04258168995901068,,,,-1.2970681887389068,19.33,-0.1700300558179476,-2.870000000000001,1.1637923600294202,0.7392527234976055,0,4,1.0,0.1708720130083946,-0.06670108117167758,0.46690756820174306,-0.46690756820174306,0.0,1,0,0.46690756820174306
2011-03-28,0.251893167600744,19.91,0.1758364771201042,0.0643183698266163,1.1825033918873664,19.44,20.148,22.23,0.251893167600744,19.44,0.38247011952191234,2.90433845171415,-0.056768558951964976,0.05940054495912794,-0.014063986195227529,0.06675386095435287,0.265164002973248,-0.013270835372504008,0.4701195219123506,-0.3157142190365372,19.91,-0.07049486461251175,-2.789999999999999,1.2077057157874236,0.7110534431341934,0,5,1.0,0.1918663285321844,-0.06002683906855957,0.42018787347991704,-0.42018787347991704,0.0,1,0,0.42018787347991704
2011-03-29,0.2422528009200279,19.66,0.17633014911632,0.0647180152746634,1.0186136197769966,18.16,20.132,21.34,0.2422528009200279,18.16,0.28286852589641437,2.98056317532532,-0.10143493320138552,-0.13564969062351262,-0.008646143671507817,0.029679593960975498,0.26537613932792253,-0.023123338407894628,0.42231075697211157,-0.21338326151004638,19.66,-0.051616015436565355,-3.1799999999999997,1.2163800349520701,0.7074465117116674,0,6,1.0,0.1601013869302873,-0.0821514139897406,0.5750598979281842,-0.5750598979281842,0.0,1,0,0.5750598979281842
2011-03-30,0.2246396757092147,18.74,0.176970767154589,0.0650069866231317,0.7332890052415292,17.71,19.425,20.38,0.2246396757092147,17.71,0.23904382470119523,3.0705073727831844,-0.07616066770996355,-0.14444444444444438,-0.010543706138170905,0.02080935431571551,0.2654707762084751,-0.04083110049926039,0.350597609561753,-0.23276798678180677,18.74,-0.06206206206206211,-2.669999999999998,1.2179326939900623,0.7062918447986279,0,7,1.0,0.1519313821402773,-0.0727082935689374,0.5089580549825619,-0.5089580549825619,0.0,1,0,0.5089580549825619
2011-03-31,0.1699275652455712,17.67,0.1767964755961693,0.0650116960705975,-0.1056565320667682,17.74,18.091,19.74,0.1699275652455712,17.74,0.23904382470119523,3.1095883548859344,-0.014444444444444482,-0.04623655913978508,-0.04209792652018379,-4.406980889118395e-05,0.26537648442365674,-0.09544891917808554,0.17131474103585656,-0.7031784763313234,17.67,-0.06557377049180324,-2.0,1.2086863169965543,0.7229960808129217,0,8,1.0,0.1531826821352614,-0.016744883110309805,0.11721418177216864,-0.11721418177216864,0.0,1,0,0.11721418177216864
2011-04-01,0.1708720130083946,17.59,0.1769114130918151,0.0649947394073706,-0.0929213677674292,17.4,17.624,19.41,0.1708720130083946,17.4,0.17928286852589642,3.1802900811089723,-0.028475711892797406,-0.08709338929695698,-0.06670108117167758,-0.02004240608074148,0.26536461364497227,-0.09449260063657766,0.17928286852589642,-1.0775578512175032,17.59,-0.090015519917227,-2.0100000000000016,1.1783726151972527,0.7651645366959116,0,9,1.0,0.1712372403689426,0.00036522736054800387,-0.002556591523836027,0.002556591523836027,2.0,0,0,-0.002556591523836027
2011-04-04,0.1918663285321844,18.16,0.1775928303766014,0.0649325688569694,0.2198203214017917,17.5,18.635,20.05,0.1918663285321844,17.5,0.18725099601593626,3.261590627447405,-0.09979423868312765,-0.1529525653436592,-0.06002683906855957,-0.026526817645270595,0.26550748737130797,-0.07364115883912356,0.20717131474103587,-0.9626830704855747,18.16,-0.08789552988448013,-2.5500000000000007,1.1355379974221145,0.7945806427702012,0,10,1.0,0.1653718415426836,-0.0264944869895008,0.1854614089265056,-0.1854614089265056,0.0,1,0,0.1854614089265056
2011-04-05,0.1601013869302873,17.22,0.1776307021211336,0.0649215080447609,-0.2700078251226167,17.25,17.478,19.46,0.1601013869302873,17.25,0.14342629482071714,3.342544098831265,-0.05011013215859028,-0.1296670030272452,-0.0821514139897406,-0.05015447610894669,0.26553750919082364,-0.10543612226053634,0.14741035856573706,-1.2886214448996132,17.22,-0.12410986775178035,-2.210000000000001,1.0759464911546002,0.8539281144125113,0,11,1.0,0.1722773313118767,0.012175944381589393,-0.08523161067112575,0.08523161067112575,1.0,0,1,-0.08523161067112575
2011-04-06,0.1519313821402773,16.96,0.1780204327668882,0.064691643473117,-0.4032831634189709,16.9,17.397,19.32,0.1519313821402773,16.9,0.13147410358565736,3.4355569532388075,-0.04573687182382846,-0.16419386745796238,-0.0727082935689374,-0.0752800748417177,0.26560927042110927,-0.11367788828083197,0.1394422310756972,-1.1365721686605001,16.96,-0.094983991462113,-2.4200000000000017,0.9933068305164976,0.9141024087258387,0,12,1.0,0.143467605593268,-0.008463776547009305,0.059246435829065136,-0.059246435829065136,2.0,0,0,0.059246435829065136
2011-04-07,0.1531826821352614,17.2,0.1784767173031021,0.0644130671264003,-0.3926848432509069,17.11,17.548,19.34,0.1531826821352614,17.11,0.13545816733067728,3.4839389006063324,-0.03551296505073276,-0.21800731261425954,-0.016744883110309805,-0.1111385792557095,0.26576176532482465,-0.11257908318956325,0.1394422310756972,-0.28702831118413874,17.2,-0.02659875495189601,-2.2300000000000004,0.8768872408664563,0.9357762209176922,0,13,1.0,0.1255932618879426,-0.027589420247318808,0.19312594173123165,-0.19312594173123165,0.0,1,0,0.19312594173123165
2011-04-08,0.1712372403689426,17.46,0.1795133025862912,0.0637740086304359,-0.1297717110007553,17.87,17.798,19.76,0.1712372403689426,17.87,0.24701195219123506,3.5175718299627574,0.027011494252873636,-0.1100597609561752,0.00036522736054800387,-0.02270090158440019,0.26594578930500834,-0.09470854893606573,0.1752988047808765,-0.0368503432333261,17.46,-0.007390562819783897,-1.8900000000000006,0.8413800398964117,0.9607587870463662,0,14,1.0,0.1340617670500743,-0.03717547331886831,0.2602283132320782,-0.2602283132320782,0.0,1,0,0.2602283132320782
2011-04-11,0.1653718415426836,17.75,0.1806186622209381,0.0629248539578269,-0.2423020431397911,16.59,18.159,19.09,0.1653718415426836,16.59,0.09561752988047809,3.582090686206969,-0.052000000000000046,-0.21486038807382868,-0.0264944869895008,-0.02988747906804759,0.26615872205965224,-0.10078688051696863,0.15139442231075698,-0.4621223645415828,17.75,-0.022577092511013253,-2.5,0.7980304197823225,0.9901600120266797,0,15,1.0,0.1366736459669399,-0.028698195575743712,0.200887369030206,-0.200887369030206,0.0,1,0,0.200887369030206
2011-04-12,0.1722773313118767,18.02,0.1823379793649548,0.0612126859049596,-0.1643556054491474,17.09,18.375,19.39,0.1722773313118767,17.09,0.12749003984063745,3.4543828377112304,-0.00927536231884063,-0.2972861842105263,0.012175944381589393,-0.07129239426134201,0.2664017304415097,-0.09412439912963302,0.1752988047808765,0.10565221967346927,18.02,0.04645760743321725,-2.3000000000000007,0.7124531354904183,0.9959496227922872,0,16,1.0,0.1160153427521506,-0.0562619885597261,0.3938339199180827,-0.3938339199180827,0.0,1,0,0.3938339199180827
2011-04-13,0.143467605593268,16.99,0.1838341243305001,0.0590749552929471,-0.6833101868136573,16.92,17.538,18.5,0.143467605593268,16.92,0.11952191235059761,2.5513164300642996,0.0011834319526629056,-0.4244897959183672,-0.008463776547009305,-0.16736275217717972,0.26651156122968184,-0.12304395563641385,0.11155378486055777,-0.2800270233946864,16.99,0.001768867924528239,-1.5799999999999983,0.5459783387346677,0.9319180460524247,0,17,1.0,0.104557922105647,-0.038909683487620986,0.2723677844133469,-0.2723677844133469,0.0,1,0,0.2723677844133469
2011-04-14,0.1255932618879426,16.28,0.1842303304670239,0.0585933384785756,-1.0007463322903452,16.27,17.227,17.7,0.1255932618879426,16.27,0.05179282868525897,1.8644103766692206,-0.04909409701928691,-0.3830109973454684,-0.027589420247318808,-0.1997784596022267,0.26642676290093387,-0.14083350101299127,0.06772908366533864,-0.6080614890394382,16.28,-0.05348837209302315,-1.4299999999999997,0.36146606560625943,0.8465948478614234,0,18,1.0,0.1029313541193787,-0.022661907768563888,0.15863335437994722,-0.15863335437994722,0.0,1,0,0.15863335437994722
2011-04-15,0.1340617670500743,15.72,0.1845642601047546,0.0582424977570969,-0.8671072670218106,15.32,16.155,17.48,0.1340617670500743,15.32,0.0,1.287736794780632,-0.14269725797425858,-0.3731587561374795,-0.03717547331886831,-0.1761159599639153,0.26640438734947586,-0.13234262029940155,0.09163346613545817,-0.7373355560210553,15.72,-0.09965635738831613,-2.16,0.20402546864571983,0.7589486907313198,0,19,1.0,0.1592309010338659,0.025169133983791586,-0.1761839378865411,0.1761839378865411,1.0,0,1,-0.1761839378865411
2011-04-18,0.1366736459669399,16.17,0.1847395209891512,0.0580793583399379,-0.8275896359061371,16.96,16.995,18.47,0.1366736459669399,16.96,0.12749003984063745,1.1085191639491103,0.022302591922845227,-0.1770984958757884,-0.028698195575743712,-0.1292835078290316,0.2664414862264798,-0.12976784025953988,0.09163346613545817,-0.585287592766346,16.17,-0.08901408450704218,-1.509999999999998,0.08773510630421778,0.7277538133269887,0,20,1.0,0.1722973184027264,0.03562367243578651,-0.2493657070505056,0.2493657070505056,1.0,0,1,-0.2493657070505056
2011-04-19,0.1160153427521506,15.03,0.1842871776227993,0.0585127889880455,-1.1667848354416486,15.83,15.779,16.23,0.1160153427521506,15.83,0.0199203187250996,0.986722912100201,-0.07372732592159159,-0.21672439386442355,-0.0562619885597261,-0.13488360183938514,0.26643483227846787,-0.15041948952631728,0.04780876494023904,-1.0024292299925013,15.03,-0.16592674805771368,-0.40000000000000036,-0.032203979532216806,0.7269135991426939,0,21,1.0,0.1731857816187927,0.057170438866642095,-0.4001930720664947,0.4001930720664947,1.0,0,1,-0.4001930720664947
2011-04-20,0.104557922105647,13.97,0.183714290938589,0.0591294088683293,-1.33869711109761,15.07,14.506,16.49,0.104557922105647,15.07,0.0,1.015711314146183,-0.10933806146572111,-0.21387584767866463,-0.038909683487620986,-0.13062545974173861,0.2663871692683678,-0.1618292471627208,0.03187250996015936,-0.6553869242839527,13.97,-0.17775161859917588,-1.4199999999999982,-0.1474416846882641,0.7428419465474254,0,22,1.0,0.1483026772545027,0.04374475514885569,-0.30621328604198983,0.30621328604198983,1.0,0,1,-0.30621328604198983
2011-04-21,0.1029313541193787,13.35,0.1833771431011078,0.0595367996693227,-1.351194377738447,14.69,13.941,15.85,0.1029313541193787,14.69,0.0,1.133143159999211,-0.09711124769514445,-0.18388888888888888,-0.022661907768563888,-0.1090941376463763,0.2662317066661178,-0.16330035254673908,0.03187250996015936,-0.3504480454481018,13.35,-0.17997542997543003,-1.1600000000000001,-0.24487750078841422,0.7673825631339288,0,23,0.0,0.1704761449192008,0.06754479079982209,-0.4728135355987546,0.4728135355987546,1.0,0,1,-0.4728135355987546
2011-04-25,0.1592309010338659,15.71,0.184010123520296,0.0590651288837859,-0.4195237182193357,15.77,15.971,17.22,0.1592309010338659,15.77,0.02390438247011952,1.1423497252318198,0.02937336814621405,-0.11948632049134567,0.025169133983791586,-0.0783421931462063,0.26607174987801296,-0.10684084884414707,0.13545816733067728,0.4475835488024749,15.71,-0.0006361323155216203,-1.4499999999999993,-0.3150855108718847,0.711146492276465,0,24,1.0,0.2064431854508544,0.04721228441698852,-0.3304859909189196,0.3304859909189196,1.0,0,1,-0.3304859909189196
2011-04-26,0.1722973184027264,15.93,0.1833705742172404,0.0589792497548432,-0.1877483328550595,15.62,16.092,17.78,0.1722973184027264,15.62,0.0199203187250996,1.002493076495512,-0.07900943396226423,-0.19650205761316886,0.03562367243578651,-0.07959584919801757,0.26573628059882226,-0.09343896219609585,0.18326693227091634,0.6398413030510776,15.93,-0.014842300556586419,-2.160000000000002,-0.383598097109006,0.6193553559461703,0,25,1.0,0.2132355144264192,0.04093819602369278,-0.2865673721658495,0.2865673721658495,1.0,0,1,-0.2865673721658495
2011-04-27,0.1731857816187927,15.71,0.1826295388076241,0.0588203828244123,-0.1605524604799401,15.35,16.24,17.03,0.1731857816187927,15.35,0.01195219123505976,0.9821115811836908,-0.03032217308907137,-0.15473568281938332,0.057170438866642095,-0.06906701930123521,0.26545041683453063,-0.09226463521573794,0.18725099601593626,1.0062323749617086,15.71,0.045242847638057304,-1.6800000000000015,-0.4425564011218528,0.528276746982727,0,26,1.0,0.1831240767546509,0.0099382951358582,-0.0695680659510074,0.0695680659510074,2.0,0,0,-0.0695680659510074
2011-04-28,0.1483026772545027,15.02,0.1818067440579924,0.0589515595865929,-0.5683321533550971,14.62,15.518,16.2,0.1483026772545027,14.62,0.0,1.0315000574025457,-0.029860650298606628,-0.17447769621682674,0.04374475514885569,-0.07633699845471201,0.26520735388124494,-0.11690467662674225,0.11952191235059761,0.7703649577425129,15.02,0.07516105941302786,-1.58,-0.5076374590516841,0.4502014955205026,0,27,0.0,0.2533438244869953,0.10504114723249258,-0.7352880306274481,0.7352880306274481,1.0,0,1,-0.7352880306274481
2011-04-29,0.1704761449192008,15.27,0.1814479340612323,0.058953954291007,-0.1861077729896261,14.75,15.437,16.54,0.1704761449192008,14.75,0.00796812749003984,1.042690850888569,0.004084411164057222,-0.1685456595264937,0.06754479079982209,0.00054857967362959,0.26481704129587225,-0.09434089637667145,0.1752988047808765,1.1650866047488209,15.27,0.14382022471910116,-1.7899999999999991,-0.511660021097827,0.44676706506212394,0,28,0.0,0.1942533921334865,0.0237772472142857,-0.1664407304999999,0.1664407304999999,1.0,0,1,-0.1664407304999999
2011-05-02,0.2064431854508544,16.42,0.1821967145459547,0.058981814108469,0.4110838445950445,15.99,16.367,18.13,0.2064431854508544,15.99,0.06772908366533864,1.0074891928376342,0.013950538998097617,-0.08103448275862057,0.04721228441698852,0.0355711724424598,0.2646728495903987,-0.05822966413954431,0.2948207171314741,0.8306075628143802,16.42,0.045194143857415714,-2.139999999999999,-0.48645976047970335,0.4842698528515675,0,29,1.0,0.1546870149511173,-0.0517561704997371,0.3622931934981597,-0.3622931934981597,0.0,1,0,0.3622931934981597
2011-05-03,0.2132355144264192,16.93,0.1834085436986923,0.0588579497425816,0.5067619728206086,16.7,17.501,18.62,0.2132355144264192,16.7,0.13545816733067728,0.9671241960196921,0.06914212548015364,-0.04571428571428571,0.04093819602369278,0.021369185894234782,0.2643007659757944,-0.05106525154937519,0.3426294820717131,0.6945103056756682,16.93,0.06277463904582548,-1.9200000000000017,-0.47211267790876255,0.5098694156406126,0,30,1.0,0.1343334050102158,-0.0789021094162034,0.5523147659134238,-0.5523147659134238,0.0,1,0,0.5523147659134238
2011-05-04,0.1831240767546509,16.19,0.184073694815071,0.0586210542118454,-0.0161992661713035,17.08,16.292,18.59,0.1831240767546509,17.08,0.16334661354581673,0.9574939878884491,0.11270358306188921,-0.009855072463768266,0.0099382951358582,0.02302268982436359,0.2638099522760027,-0.08068587552135179,0.21115537848605578,0.1443531943086366,16.19,0.03055378739656267,-1.5100000000000016,-0.4594222499611969,0.5182541201177188,0,31,1.0,0.1438093291298446,-0.0393147476248063,0.2752032333736441,-0.2752032333736441,0.0,1,0,0.2752032333736441
2011-05-05,0.2533438244869953,17.9,0.1861387036726124,0.0588458581392781,1.142053543604033,18.2,16.824,19.12,0.2533438244869953,18.2,0.3187250996015936,1.052305739042351,0.2448700410396718,0.07692307692307687,0.10504114723249258,0.10141244234671798,0.26359150878242404,-0.010247684295428772,0.5139442231075697,1.7103856969591302,17.9,0.1917443408788282,-0.9200000000000017,-0.38215541461004665,0.630176632331418,0,32,1.0,0.1394407853423972,-0.11390303914459807,0.7973212740121864,-0.7973212740121864,0.0,1,0,0.7973212740121864
2011-05-06,0.1942533921334865,16.75,0.1873432404218906,0.0582469716835306,0.1186353815807006,18.4,17.425,19.26,0.1942533921334865,18.4,0.3386454183266932,1.1469431913616897,0.24745762711864394,0.07539450613676202,0.0237772472142857,0.0410707099982251,0.26208731624826104,-0.06783392411477454,0.250996015936255,0.3047431545703267,16.75,0.09692206941715775,-0.860000000000003,-0.3565894033684663,0.6400220927461694,0,33,1.0,0.212258113151419,0.01800472101793249,-0.12603304712552743,0.12603304712552743,1.0,0,1,-0.12603304712552743
